id,tweet,label2,label
3043,"wills dream team!! sporting their t-shirts today, these amazing people make our community a better",positive,2
3044,"i want two things from this pandemic lockdown.. a sharper, pointier, more aggressive, in your face el",negative,0
3045,king south dun dropped some new shit?! okayyy,negative,0
3046,"yeah , felt once then disappear",neutral,1
3047,saint joseph london is offering free drive-through testing for covid-19 (novel coronavirus) for individuals in the,neutral,1
3048,the public health benefits of the app are dubious even in singapore they only had ,neutral,1
3049,horrific. ive had * temp and body aches for days in a hospital with morphine and its so painful,negative,0
305,we scientists said lock down. but uk politicians refused to listen | coronavirus outbreak | the guardian,neutral,1
3050,sign this open letter and stop big oils secret demands ,neutral,1
3051,truth is that bjp is failed to control corona. remember bjp is not opposition.. st pl,negative,0
3052,"this pandemic is really serious, we need your help like seriously, god will surely lift you up...0",negative,0
3053,coronavirus (covid-19) update: daily roundup,neutral,1
3054,how long until this happens? seems to be getting close.,negative,0
3055,video or it didnt happen,neutral,1
3056,"trump claims u.s. coronavirus cases have peaked. not so fast, doctors say.",neutral,1
3057,why is this happening every single time i arrive to the customers place?! its as if you plan so once,positive,2
3058,: al-aqsa mosque to be closed to worship in amid virus,positive,2
3059,still a bad bitch in quarantine ,negative,0
306,"omarion petty for the millennium tour, raven aint have to tell keily she aint know her like that , eman, dc, snd",positive,2
3060,when quarantine over and you finally go to the club whats the first song you hear thats gone make you lose your shit?,negative,0
3061,this is why mans should have at least two girlfriends so that if there is breakup during lockdown one will still be,positive,2
3062,"thats one way to . send to local hospitals, especially childrens ones, fire departments, police d",neutral,1
3063,"big news! wck is committing to purchase million meals from small, local restaurants  bringing them back (safel",positive,2
3064,"the police in my city in oc are pulling pedestrians over with no masks, what is going on ? ?",neutral,1
3065,and i discuss the challenges facing refugees in coxs bazar with on t,neutral,1
3066,check out my excellent colleague dr. s fantastic piece in on the (natural) origins of,positive,2
3067,omg im so sorry that happened,neutral,1
3068,wait what,neutral,1
3069,the entire manson family cult killed somewhe,negative,0
307,"starts in one hour (11:30 gmt+3)! first-ever live video feed from inside supreme court, and its a key",positive,2
3070,stacks &amp; big boi really dropped their debut album at age man.,neutral,1
3071,"the answer is obvious: after kavanagh, things changed. there was a circus parade",negative,0
3072,"catch up ...... there are hundreds of videos like this , nurses singing the words corona , stay at home blah blah",positive,2
3073,"for regular summaries of data related to the covid-19 response in la, you can visit .",neutral,1
3074,gop rep. greg murphy speaks on coronavirus pandemic,neutral,1
3075,unfortunately a lot of people dont seem to want to help out health workers or protect our community...,negative,0
3076,learning points from pandemic outbreak via,neutral,1
3077,i hate reporting this: the first death inside alabama prisons happened at st. clair cf. rep,negative,0
3078,i hope calum randomly comes online on tuesday and he just so happens to see its my birthday and wishes me happy birthday,positive,2
3079,what caused cs:gos player base to double: f2p csgo danger zone perfect world other games dying valorant ,positive,2
308,"dod leak: feds investigated birx &amp; cdc director for scientific fraud &amp; misconduct; fabricated, falsified hiv/aids",neutral,1
3080,"china journalist who lied to trump facing $16,000 fine. can we add those journalist theives who censored me or pl",neutral,1
3081,congress must move to rapidly increase our coronavirus testing capacity,neutral,1
3082,hospitals forced to ration oxygen supplies after surge in demand from coronavirus patients,neutral,1
3083,"indigenous communities across mexico have begun self-imposed lockdowns. often far from hospitals, and wit",negative,0
3084,quarantine today consisted of my dad talking about all his old girlfriends and my mom giving him bare dirty looks ,neutral,1
3085,cupp: donald trump is the virus: his coronavirus response confirms how toxic he is for the country - casper star-tr,neutral,1
3086,"bro he stopped smoking for like a year now im proud of him, instead he started drinking shiner beer with me now.",positive,2
3087,"in lagos the way this number is growing, i wont be surprised if we spend the whole on lockdown",negative,0
3088,"coronavirus: no more business as usual with china after covid-19 crisis, across the world china let covid19 fly",neutral,1
3089,i see a silver cross on a red haliard,neutral,1
309,"car crash interview from matt hancock, just admit youve messed up regarding testing, not closing flights from hots",positive,2
3090,"thursday april , marked a new record for coronavirus deaths in the u.s., with",negative,0
3091,doctor who discovered hiv confident covid-19 was created in a chinese lab,positive,2
3092,new vids: covid parts -4,neutral,1
3093,this government and these wont stay home people is stress,negative,0
3094,one university of illinois student is using his education to help covid-19 patients around the world through the sa,neutral,1
3095,stan the jonas brothers for a healthy and not boring quarantine,neutral,1
3096,surely this is photo shopped? does anyone know who it is?,neutral,1
3097,i can totally believe it. its a debunked trash story that helps trump. thats right in his wheelhouse.,neutral,1
3098,ok i got them to try to start my dad on the plasma trial. please lord! please,positive,2
3099,origins of coronavirus-get the latest news and updates on the covid-19 pandemic,neutral,1
31,my heart just dropped. i feel for marcel so much right now.,neutral,1
310,"the world is at war against corona virus! lets prevent the spread by washing our hands regularly, staying at home",negative,0
3100,"being polite, in case you missed it ... coronaviruses dont just disappear.",negative,0
